Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.124162,0.6148,0.132807,0.4412
2,0.111048,0.6667,0.183081,0.4412
3,0.115546,0.6593,0.134457,0.5294
4,0.112894,0.6519,0.166952,0.4412
5,0.113319,0.6667,0.145406,0.4412
6,0.111896,0.6741,0.161541,0.5000
7,0.107921,0.6963,0.177047,0.4706
8,0.101637,0.6889,0.137908,0.4412
9,0.101348,0.7037,0.171806,0.4118
10,0.091515,0.7111,0.150655,0.4706
11,0.084913,0.7704,0.137588,0.4412
12,0.078368,0.7556,0.120411,0.5882
13,0.078182,0.8000,0.101362,0.6471
14,0.065222,0.8148,0.059568,0.8824
15,0.055019,0.8667,0.057484,0.9118
16,0.045865,0.8963,0.044139,0.9412
17,0.038111,0.9259,0.028497,0.9706
18,0.035083,0.9259,0.022659,0.9706
19,0.033676,0.9259,0.020381,0.9706
20,0.033271,0.9259,0.020357,0.9706
21,0.033689,0.9259,0.018053,0.9706
22,0.033209,0.9259,0.017491,0.9706
23,0.032938,0.9259,0.017188,0.9706
24,0.032897,0.9259,0.017393,0.9706
25,0.032990,0.9259,0.016846,0.9706
26,0.032366,0.9259,0.018392,0.9706
27,0.032588,0.9259,0.016562,0.9706
28,0.032337,0.9259,0.015743,0.9706
29,0.031738,0.9259,0.017714,0.9706
30,0.032866,0.9259,0.017159,0.9706
31,0.033063,0.9259,0.015712,0.9706
32,0.032041,0.9259,0.015256,0.9706
33,0.032246,0.9259,0.015073,0.9706
34,0.032245,0.9259,0.014983,0.9706
35,0.032472,0.9259,0.014479,0.9706
36,0.032509,0.9259,0.016518,0.9706
37,0.031801,0.9259,0.016082,0.9706
38,0.031638,0.9259,0.015174,0.9706
39,0.031930,0.9259,0.014487,0.9706
40,0.032476,0.9185,0.012982,0.9706
41,0.030657,0.9259,0.011027,0.9706
42,0.031917,0.9185,0.011469,0.9706
43,0.024242,0.9111,0.009993,0.9706
44,0.022304,0.9259,0.016213,0.9706
45,0.016631,0.9333,0.015664,0.9706
46,0.013077,0.9481,0.016534,0.9706
47,0.014007,0.9556,0.016698,0.9412
48,0.012311,0.9630,0.014022,0.9706
49,0.010476,0.9630,0.006161,0.9706
50,0.002509,1.0000,0.002659,1.0000
51,0.001408,1.0000,0.000890,1.0000
52,0.000759,1.0000,0.000542,1.0000
53,0.000426,1.0000,0.000390,1.0000
54,0.000298,1.0000,0.000286,1.0000
55,0.000228,1.0000,0.000208,1.0000
56,0.000181,1.0000,0.000158,1.0000
57,0.000144,1.0000,0.000132,1.0000
58,0.000120,1.0000,0.000117,1.0000
59,0.000104,1.0000,0.000103,1.0000
60,0.000092,1.0000,0.000092,1.0000
61,0.000083,1.0000,0.000083,1.0000
62,0.000075,1.0000,0.000076,1.0000
63,0.000068,1.0000,0.000067,1.0000
64,0.000062,1.0000,0.000060,1.0000
65,0.000055,1.0000,0.000053,1.0000
66,0.000049,1.0000,0.000047,1.0000
67,0.000045,1.0000,0.000044,1.0000
68,0.000041,1.0000,0.000041,1.0000
69,0.000038,1.0000,0.000038,1.0000
70,0.000035,1.0000,0.000036,1.0000
71,0.000032,1.0000,0.000032,1.0000
72,0.000029,1.0000,0.000030,1.0000
73,0.000027,1.0000,0.000027,1.0000
74,0.000025,1.0000,0.000025,1.0000
75,0.000023,1.0000,0.000024,1.0000
76,0.000022,1.0000,0.000022,1.0000
77,0.000021,1.0000,0.000020,1.0000
78,0.000019,1.0000,0.000019,1.0000
79,0.000018,1.0000,0.000018,1.0000
80,0.000017,1.0000,0.000017,1.0000
81,0.000016,1.0000,0.000016,1.0000
82,0.000015,1.0000,0.000015,1.0000
83,0.000015,1.0000,0.000015,1.0000
84,0.000014,1.0000,0.000014,1.0000
85,0.000013,1.0000,0.000013,1.0000
86,0.000013,1.0000,0.000013,1.0000
87,0.000012,1.0000,0.000012,1.0000
88,0.000012,1.0000,0.000012,1.0000
89,0.000011,1.0000,0.000011,1.0000
90,0.000011,1.0000,0.000011,1.0000
91,0.000010,1.0000,0.000011,1.0000
92,0.000010,1.0000,0.000010,1.0000
93,0.000010,1.0000,0.000010,1.0000
94,0.000009,1.0000,0.000009,1.0000
95,0.000009,1.0000,0.000009,1.0000
96,0.000008,1.0000,0.000008,1.0000
97,0.000008,1.0000,0.000008,1.0000
98,0.000008,1.0000,0.000008,1.0000
99,0.000007,1.0000,0.000008,1.0000
100,0.000007,1.0000,0.000007,1.0000
101,0.000007,1.0000,0.000007,1.0000
102,0.000006,1.0000,0.000007,1.0000
103,0.000006,1.0000,0.000007,1.0000
104,0.000006,1.0000,0.000006,1.0000
105,0.000006,1.0000,0.000006,1.0000
106,0.000006,1.0000,0.000006,1.0000
107,0.000005,1.0000,0.000006,1.0000
108,0.000005,1.0000,0.000005,1.0000
109,0.000005,1.0000,0.000005,1.0000
110,0.000005,1.0000,0.000005,1.0000
111,0.000005,1.0000,0.000005,1.0000
112,0.000004,1.0000,0.000005,1.0000
113,0.000004,1.0000,0.000005,1.0000
114,0.000004,1.0000,0.000005,1.0000
115,0.000004,1.0000,0.000004,1.0000
116,0.000004,1.0000,0.000004,1.0000
117,0.000004,1.0000,0.000004,1.0000
118,0.000004,1.0000,0.000004,1.0000
119,0.000004,1.0000,0.000004,1.0000
120,0.000003,1.0000,0.000004,1.0000
121,0.000003,1.0000,0.000004,1.0000
122,0.000003,1.0000,0.000004,1.0000
123,0.000003,1.0000,0.000003,1.0000
124,0.000003,1.0000,0.000003,1.0000
125,0.000003,1.0000,0.000003,1.0000
126,0.000003,1.0000,0.000003,1.0000
127,0.000003,1.0000,0.000003,1.0000
128,0.000003,1.0000,0.000003,1.0000
129,0.000003,1.0000,0.000003,1.0000
130,0.000003,1.0000,0.000003,1.0000
131,0.000002,1.0000,0.000003,1.0000
132,0.000002,1.0000,0.000003,1.0000
133,0.000002,1.0000,0.000003,1.0000
134,0.000002,1.0000,0.000003,1.0000
135,0.000002,1.0000,0.000002,1.0000
136,0.000002,1.0000,0.000002,1.0000
137,0.000002,1.0000,0.000002,1.0000
138,0.000002,1.0000,0.000002,1.0000
139,0.000002,1.0000,0.000002,1.0000
140,0.000002,1.0000,0.000002,1.0000
141,0.000002,1.0000,0.000002,1.0000
142,0.000002,1.0000,0.000002,1.0000
143,0.000002,1.0000,0.000002,1.0000
144,0.000002,1.0000,0.000002,1.0000
145,0.000002,1.0000,0.000002,1.0000
146,0.000002,1.0000,0.000002,1.0000
147,0.000002,1.0000,0.000002,1.0000
148,0.000002,1.0000,0.000002,1.0000
149,0.000002,1.0000,0.000002,1.0000
150,0.000002,1.0000,0.000002,1.0000
151,0.000001,1.0000,0.000002,1.0000
152,0.000001,1.0000,0.000002,1.0000
153,0.000001,1.0000,0.000002,1.0000
154,0.000001,1.0000,0.000001,1.0000
155,0.000001,1.0000,0.000001,1.0000
156,0.000001,1.0000,0.000001,1.0000
157,0.000001,1.0000,0.000001,1.0000
158,0.000001,1.0000,0.000001,1.0000
159,0.000001,1.0000,0.000001,1.0000
160,0.000001,1.0000,0.000001,1.0000
161,0.000001,1.0000,0.000001,1.0000
162,0.000001,1.0000,0.000001,1.0000
163,0.000001,1.0000,0.000001,1.0000
164,0.000001,1.0000,0.000001,1.0000
165,0.000001,1.0000,0.000001,1.0000
166,0.000001,1.0000,0.000001,1.0000
167,0.000001,1.0000,0.000001,1.0000
168,0.000001,1.0000,0.000001,1.0000
169,0.000001,1.0000,0.000001,1.0000
170,0.000001,1.0000,0.000001,1.0000
171,0.000001,1.0000,0.000001,1.0000
172,0.000001,1.0000,0.000001,1.0000
173,0.000001,1.0000,0.000001,1.0000
174,0.000001,1.0000,0.000001,1.0000
175,0.000001,1.0000,0.000001,1.0000
176,0.000001,1.0000,0.000001,1.0000
177,0.000001,1.0000,0.000001,1.0000
178,0.000001,1.0000,0.000001,1.0000
179,0.000001,1.0000,0.000001,1.0000
180,0.000001,1.0000,0.000001,1.0000
181,0.000001,1.0000,0.000001,1.0000
182,0.000001,1.0000,0.000001,1.0000
183,0.000001,1.0000,0.000001,1.0000
184,0.000001,1.0000,0.000001,1.0000
185,0.000001,1.0000,0.000001,1.0000
186,0.000001,1.0000,0.000001,1.0000
187,0.000001,1.0000,0.000001,1.0000
188,0.000001,1.0000,0.000001,1.0000
189,0.000001,1.0000,0.000001,1.0000
190,0.000001,1.0000,0.000001,1.0000
191,0.000001,1.0000,0.000001,1.0000
192,0.000001,1.0000,0.000001,1.0000
193,0.000001,1.0000,0.000001,1.0000
194,0.000001,1.0000,0.000001,1.0000
195,0.000001,1.0000,0.000001,1.0000
196,0.000001,1.0000,0.000001,1.0000
197,0.000001,1.0000,0.000001,1.0000
198,0.000001,1.0000,0.000001,1.0000
199,0.000001,1.0000,0.000001,1.0000
200,0.000001,1.0000,0.000001,1.0000
