Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.144224,0.5556,0.126938,0.4118
2,0.131949,0.4667,0.107965,0.7059
3,0.123999,0.6148,0.141085,0.4706
4,0.112170,0.6370,0.123649,0.6176
5,0.110400,0.6370,0.125634,0.5882
6,0.095505,0.7037,0.110312,0.5882
7,0.080165,0.7259,0.115436,0.5882
8,0.063201,0.7852,0.115351,0.5588
9,0.052262,0.7852,0.102244,0.6471
10,0.046822,0.8667,0.103309,0.6471
11,0.039892,0.8889,0.103344,0.6765
12,0.036246,0.9111,0.105249,0.6471
13,0.034739,0.9037,0.076676,0.7647
14,0.026800,0.9481,0.076071,0.7647
15,0.022474,0.9481,0.084020,0.7353
16,0.021405,0.9481,0.062110,0.8529
17,0.020814,0.9481,0.071031,0.8235
18,0.019248,0.9481,0.069570,0.8235
19,0.016922,0.9481,0.063086,0.8529
20,0.013674,0.9407,0.062929,0.8529
21,0.015052,0.9556,0.055688,0.8824
22,0.010108,0.9778,0.051095,0.8824
23,0.009795,0.9778,0.054525,0.8824
24,0.003306,1.0000,0.044412,0.9118
25,0.002124,1.0000,0.043412,0.9118
26,0.001747,1.0000,0.039369,0.9118
27,0.001125,1.0000,0.031020,0.9412
28,0.000893,1.0000,0.017863,0.9412
29,0.000700,1.0000,0.008960,0.9706
30,0.000581,1.0000,0.002266,1.0000
31,0.000534,1.0000,0.001858,1.0000
32,0.000422,1.0000,0.000929,1.0000
33,0.000359,1.0000,0.000719,1.0000
34,0.000318,1.0000,0.000687,1.0000
35,0.000296,1.0000,0.000714,1.0000
36,0.000277,1.0000,0.000750,1.0000
37,0.000258,1.0000,0.000724,1.0000
38,0.000252,1.0000,0.000667,1.0000
39,0.000241,1.0000,0.000598,1.0000
40,0.000228,1.0000,0.000519,1.0000
41,0.000209,1.0000,0.000450,1.0000
42,0.000195,1.0000,0.000409,1.0000
43,0.000182,1.0000,0.000389,1.0000
44,0.000169,1.0000,0.000382,1.0000
45,0.000159,1.0000,0.000360,1.0000
46,0.000151,1.0000,0.000337,1.0000
47,0.000144,1.0000,0.000288,1.0000
48,0.000135,1.0000,0.000262,1.0000
49,0.000130,1.0000,0.000255,1.0000
